timestamp,symbol,price,volume,bid,ask,bid_size,ask_size,exchange,conditions
1704108989000000000,AAPL,181.8469,317,181.8032,181.8906,103,205,NASDAQ,""
1704108990000000000,AAPL,181.8172,480,181.8062,181.8281,203,36,NASDAQ,""
1704108991000000000,AAPL,181.8264,259,181.7943,181.8585,227,87,NASDAQ,""
1704108992000000000,AAPL,181.8597,95,181.8369,181.8825,223,239,NASDAQ,""
1704108993000000000,AAPL,181.8517,242,181.8248,181.8786,78,179,NASDAQ,""
1704108994000000000,AAPL,181.8394,202,181.8044,181.8744,70,63,NASDAQ,""
1704108995000000000,AAPL,181.8754,247,181.8533,181.8975,229,122,NASDAQ,""
1704108996000000000,AAPL,181.8644,233,181.8393,181.8894,54,186,NASDAQ,""
1704108997000000000,AAPL,181.8630,78,181.8475,181.8785,38,223,NASDAQ,""
1704108998000000000,AAPL,181.8691,149,181.8485,181.8897,128,81,NASDAQ,""
1704108999000000000,AAPL,181.8739,285,181.8487,181.8991,12,35,NASDAQ,""
1704109000000000000,AAPL,181.8794,77,181.8473,181.9116,165,132,NASDAQ,""
1704109001000000000,AAPL,181.8864,487,181.8511,181.9216,192,66,NASDAQ,""
1704109002000000000,AAPL,181.8824,235,181.8469,181.9179,122,108,NASDAQ,""
1704109003000000000,AAPL,181.8789,285,181.8444,181.9134,238,126,NASDAQ,""
1704109004000000000,AAPL,181.8680,163,181.8228,181.9133,235,141,NASDAQ,""
1704109005000000000,AAPL,181.8816,219,181.8438,181.9194,221,127,NASDAQ,""
1704109006000000000,AAPL,181.8968,257,181.8763,181.9174,120,180,NASDAQ,""
1704109007000000000,AAPL,181.9305,289,181.9180,181.9430,87,228,NASDAQ,""
1704109008000000000,AAPL,181.9110,251,181.8703,181.9518,29,238,NASDAQ,""
1704109009000000000,AAPL,181.9336,92,181.8952,181.9719,246,170,NASDAQ,""
1704109010000000000,AAPL,181.9450,251,181.9184,181.9717,209,189,NASDAQ,""
1704109011000000000,AAPL,181.9494,325,181.9235,181.9753,200,193,NASDAQ,""
1704109012000000000,AAPL,181.9398,486,181.9194,181.9603,100,126,NASDAQ,""
1704109013000000000,AAPL,181.9352,158,181.9149,181.9555,167,100,NASDAQ,""
1704109014000000000,AAPL,181.9071,81,181.8619,181.9523,126,197,NASDAQ,""
1704109015000000000,AAPL,181.8955,67,181.8827,181.9082,85,134,NASDAQ,""
1704109016000000000,AAPL,181.8997,126,181.8805,181.9189,103,231,NASDAQ,""
1704109017000000000,AAPL,181.8863,84,181.8427,181.9299,91,116,NASDAQ,""
1704109018000000000,AAPL,181.9019,60,181.8649,181.9389,232,83,NASDAQ,""
1704109019000000000,AAPL,181.8898,109,181.8618,181.9179,151,51,NASDAQ,""
1704109020000000000,AAPL,181.9151,101,181.8933,181.9369,192,132,NASDAQ,""
1704109021000000000,AAPL,181.9091,78,181.8640,181.9543,148,95,NASDAQ,""
1704109022000000000,AAPL,181.9112,370,181.8843,181.9381,221,241,NASDAQ,""
1704109023000000000,AAPL,181.9223,179,181.8934,181.9512,152,107,NASDAQ,""
1704109024000000000,AAPL,181.9621,428,181.9490,181.9751,80,212,NASDAQ,""
1704109025000000000,AAPL,181.9828,411,181.9450,182.0205,231,176,NASDAQ,""
1704109026000000000,AAPL,181.9817,336,181.9420,182.0214,194,220,NASDAQ,""
1704109027000000000,AAPL,181.9765,392,181.9544,181.9985,31,11,NASDAQ,""
1704109028000000000,AAPL,182.0104,238,181.9808,182.0400,147,42,NASDAQ,""
1704109029000000000,AAPL,181.9887,431,181.9758,182.0017,237,56,NASDAQ,""
1704109030000000000,AAPL,182.0146,202,181.9771,182.0520,105,229,NASDAQ,""
1704109031000000000,AAPL,182.0219,232,181.9867,182.0571,48,147,NASDAQ,""
1704109032000000000,AAPL,182.0453,167,182.0012,182.0895,242,200,NASDAQ,""
1704109033000000000,AAPL,182.0607,358,182.0328,182.0886,121,186,NASDAQ,""
1704109034000000000,AAPL,182.0829,80,182.0680,182.0979,206,30,NASDAQ,""
1704109035000000000,AAPL,182.0697,352,182.0242,182.1152,116,106,NASDAQ,""
1704109036000000000,AAPL,182.0643,386,182.0331,182.0956,64,67,NASDAQ,""
1704109037000000000,AAPL,182.0780,90,182.0645,182.0915,69,94,NASDAQ,""
1704109038000000000,AAPL,182.0726,383,182.0296,182.1156,239,84,NASDAQ,""
1704109039000000000,AAPL,182.0884,106,182.0735,182.1034,112,236,NASDAQ,""
1704109040000000000,AAPL,182.0848,123,182.0597,182.1100,35,203,NASDAQ,""
1704109041000000000,AAPL,182.0660,69,182.0393,182.0926,61,130,NASDAQ,""
1704109042000000000,AAPL,182.0450,221,182.0205,182.0696,189,67,NASDAQ,""
1704109043000000000,AAPL,182.0351,247,182.0110,182.0592,161,79,NASDAQ,""
1704109044000000000,AAPL,182.0173,166,181.9791,182.0555,237,99,NASDAQ,""
1704109045000000000,AAPL,181.9979,455,181.9792,182.0166,142,98,NASDAQ,""
1704109046000000000,AAPL,181.9914,219,181.9715,182.0114,110,182,NASDAQ,""
1704109047000000000,AAPL,181.9899,388,181.9509,182.0288,246,53,NASDAQ,""
1704109048000000000,AAPL,181.9920,470,181.9713,182.0127,196,137,NASDAQ,""
1704109049000000000,AAPL,181.9873,142,181.9686,182.0060,124,26,NASDAQ,""
1704109050000000000,AAPL,181.9731,494,181.9625,181.9837,59,249,NASDAQ,""
1704109051000000000,AAPL,181.9424,383,181.9193,181.9655,182,12,NASDAQ,""
1704109052000000000,AAPL,181.9463,91,181.9113,181.9813,188,188,NASDAQ,""
1704109053000000000,AAPL,181.9692,363,181.9325,182.0060,47,86,NASDAQ,""
1704109054000000000,AAPL,181.9796,380,181.9661,181.9932,91,90,NASDAQ,""
1704109055000000000,AAPL,181.9695,219,181.9282,182.0108,29,161,NASDAQ,""
1704109056000000000,AAPL,181.9681,416,181.9489,181.9872,53,214,NASDAQ,""
1704109057000000000,AAPL,182.0023,340,181.9845,182.0201,84,73,NASDAQ,""
1704109058000000000,AAPL,182.0612,238,182.0164,182.1060,100,124,NASDAQ,""
1704109059000000000,AAPL,182.0808,304,182.0674,182.0941,223,136,NASDAQ,""
1704109060000000000,AAPL,182.0916,154,182.0778,182.1053,233,126,NASDAQ,""
1704109061000000000,AAPL,182.0922,206,182.0648,182.1195,40,21,NASDAQ,""
1704109062000000000,AAPL,182.0925,460,182.0712,182.1137,232,177,NASDAQ,""
1704109063000000000,AAPL,182.0459,297,182.0314,182.0603,69,44,NASDAQ,""
1704109064000000000,AAPL,182.0779,379,182.0540,182.1018,237,45,NASDAQ,""
1704109065000000000,AAPL,182.0946,202,182.0696,182.1196,38,202,NASDAQ,""
1704109066000000000,AAPL,182.0854,344,182.0416,182.1291,67,80,NASDAQ,""
1704109067000000000,AAPL,182.1044,335,182.0850,182.1238,145,25,NASDAQ,""
1704109068000000000,AAPL,182.0737,174,182.0595,182.0879,189,230,NASDAQ,""
1704109069000000000,AAPL,182.0918,185,182.0765,182.1072,219,78,NASDAQ,""
1704109070000000000,AAPL,182.0982,396,182.0778,182.1186,99,17,NASDAQ,""
1704109071000000000,AAPL,182.0931,229,182.0636,182.1225,161,246,NASDAQ,""
1704109072000000000,AAPL,182.0861,332,182.0688,182.1035,171,34,NASDAQ,""
1704109073000000000,AAPL,182.1179,251,182.0968,182.1389,141,176,NASDAQ,""
1704109074000000000,AAPL,182.1472,376,182.1249,182.1695,99,124,NASDAQ,""
1704109075000000000,AAPL,182.1405,341,182.0997,182.1814,85,77,NASDAQ,""
1704109076000000000,AAPL,182.1337,226,182.1236,182.1439,208,133,NASDAQ,""
1704109077000000000,AAPL,182.1543,79,182.1419,182.1666,68,220,NASDAQ,""
1704109078000000000,AAPL,182.1684,173,182.1451,182.1917,106,16,NASDAQ,""
1704109079000000000,AAPL,182.1637,287,182.1217,182.2058,221,210,NASDAQ,""
1704109080000000000,AAPL,182.1617,394,182.1350,182.1883,97,95,NASDAQ,""
1704109081000000000,AAPL,182.1617,337,182.1354,182.1881,105,27,NASDAQ,""
1704109082000000000,AAPL,182.1337,314,182.1198,182.1476,63,248,NASDAQ,""
1704109083000000000,AAPL,182.1350,141,182.1116,182.1583,183,208,NASDAQ,""
1704109084000000000,AAPL,182.1521,373,182.1080,182.1963,247,204,NASDAQ,""
1704109085000000000,AAPL,182.1702,373,182.1381,182.2022,232,74,NASDAQ,""
1704109086000000000,AAPL,182.1283,55,182.1067,182.1499,108,126,NASDAQ,""
1704109087000000000,AAPL,182.1578,177,182.1390,182.1766,85,91,NASDAQ,""
1704109088000000000,AAPL,182.1579,234,182.1488,182.1670,159,158,NASDAQ,""
1704109089000000000,AAPL,182.1342,298,182.0891,182.1794,173,89,NASDAQ,""
1704109090000000000,AAPL,182.1180,136,182.1065,182.1296,229,80,NASDAQ,""
1704109091000000000,AAPL,182.1098,220,182.0890,182.1305,196,205,NASDAQ,""
1704109092000000000,AAPL,182.0819,189,182.0395,182.1242,47,41,NASDAQ,""
1704109093000000000,AAPL,182.0597,58,182.0272,182.0923,241,198,NASDAQ,""
1704109094000000000,AAPL,182.0602,188,182.0211,182.0993,58,29,NASDAQ,""
1704109095000000000,AAPL,182.0651,159,182.0373,182.0929,235,236,NASDAQ,""
1704109096000000000,AAPL,182.0553,221,182.0132,182.0974,134,94,NASDAQ,""
1704109097000000000,AAPL,182.0781,223,182.0606,182.0957,138,152,NASDAQ,""
1704109098000000000,AAPL,182.0939,278,182.0519,182.1359,18,178,NASDAQ,""
1704109099000000000,AAPL,182.0910,324,182.0811,182.1010,48,113,NASDAQ,""
1704109100000000000,AAPL,182.0804,290,182.0389,182.1218,63,161,NASDAQ,""
1704109101000000000,AAPL,182.1216,434,182.0982,182.1450,206,203,NASDAQ,""
1704109102000000000,AAPL,182.1448,125,182.1340,182.1555,228,234,NASDAQ,""
1704109103000000000,AAPL,182.1706,470,182.1254,182.2158,43,48,NASDAQ,""
1704109104000000000,AAPL,182.1564,224,182.1290,182.1837,24,76,NASDAQ,""
1704109105000000000,AAPL,182.1785,277,182.1627,182.1944,79,241,NASDAQ,""
1704109106000000000,AAPL,182.2103,335,182.1826,182.2380,184,143,NASDAQ,""
1704109107000000000,AAPL,182.2336,417,182.1957,182.2714,226,63,NASDAQ,""
1704109108000000000,AAPL,182.2593,466,182.2283,182.2902,22,128,NASDAQ,""
1704109109000000000,AAPL,182.2709,214,182.2264,182.3153,67,81,NASDAQ,""
1704109110000000000,AAPL,182.2170,460,182.1814,182.2526,36,169,NASDAQ,""
1704109111000000000,AAPL,182.2087,87,182.1643,182.2532,237,20,NASDAQ,""
1704109112000000000,AAPL,182.1966,134,182.1610,182.2323,88,27,NASDAQ,""
1704109113000000000,AAPL,182.1928,271,182.1614,182.2242,109,83,NASDAQ,""
1704109114000000000,AAPL,182.2299,239,182.2207,182.2391,48,131,NASDAQ,""
1704109115000000000,AAPL,182.2242,353,182.1798,182.2687,59,226,NASDAQ,""
1704109116000000000,AAPL,182.2197,445,182.2081,182.2312,19,25,NASDAQ,""
1704109117000000000,AAPL,182.2399,159,182.2256,182.2542,80,59,NASDAQ,""
1704109118000000000,AAPL,182.2504,481,182.2205,182.2803,116,201,NASDAQ,""
1704109119000000000,AAPL,182.2565,137,182.2186,182.2945,95,107,NASDAQ,""
1704109120000000000,AAPL,182.2744,192,182.2644,182.2843,169,187,NASDAQ,""
1704109121000000000,AAPL,182.2641,437,182.2365,182.2916,176,51,NASDAQ,""
1704109122000000000,AAPL,182.2641,277,182.2522,182.2761,34,142,NASDAQ,""
1704109123000000000,AAPL,182.2372,446,182.1979,182.2766,204,233,NASDAQ,""
1704109124000000000,AAPL,182.2451,243,182.2225,182.2678,208,130,NASDAQ,""
1704109125000000000,AAPL,182.2402,391,182.2127,182.2676,14,165,NASDAQ,""
1704109126000000000,AAPL,182.2429,215,182.2195,182.2664,166,67,NASDAQ,""
1704109127000000000,AAPL,182.2507,156,182.2365,182.2649,123,64,NASDAQ,""
1704109128000000000,AAPL,182.2678,161,182.2537,182.2820,222,220,NASDAQ,""
1704109129000000000,AAPL,182.2715,337,182.2586,182.2845,86,194,NASDAQ,""
1704109130000000000,AAPL,182.2632,236,182.2260,182.3005,141,176,NASDAQ,""
1704109131000000000,AAPL,182.2653,330,182.2411,182.2895,130,109,NASDAQ,""
1704109132000000000,AAPL,182.2685,213,182.2429,182.2940,239,191,NASDAQ,""
1704109133000000000,AAPL,182.2868,134,182.2562,182.3175,213,179,NASDAQ,""
1704109134000000000,AAPL,182.2940,416,182.2798,182.3082,81,170,NASDAQ,""
1704109135000000000,AAPL,182.3019,325,182.2696,182.3341,164,77,NASDAQ,""
1704109136000000000,AAPL,182.2962,156,182.2636,182.3288,206,56,NASDAQ,""
1704109137000000000,AAPL,182.3245,305,182.2848,182.3643,72,180,NASDAQ,""
1704109138000000000,AAPL,182.3390,311,182.3162,182.3617,57,58,NASDAQ,""
1704109139000000000,AAPL,182.3311,93,182.3108,182.3515,55,211,NASDAQ,""
1704109140000000000,AAPL,182.3441,236,182.3118,182.3765,14,40,NASDAQ,""
1704109141000000000,AAPL,182.3387,451,182.3153,182.3621,50,213,NASDAQ,""
1704109142000000000,AAPL,182.3467,307,182.3172,182.3761,53,59,NASDAQ,""
1704109143000000000,AAPL,182.3313,344,182.3205,182.3422,130,51,NASDAQ,""
1704109144000000000,AAPL,182.3285,299,182.2964,182.3606,187,58,NASDAQ,""
1704109145000000000,AAPL,182.3111,211,182.2676,182.3546,27,165,NASDAQ,""
1704109146000000000,AAPL,182.3474,361,182.3082,182.3866,76,81,NASDAQ,""
1704109147000000000,AAPL,182.3361,109,182.3091,182.3631,115,72,NASDAQ,""
1704109148000000000,AAPL,182.3355,95,182.3253,182.3458,91,106,NASDAQ,""
1704109149000000000,AAPL,182.2941,120,182.2771,182.3112,200,121,NASDAQ,""
1704109150000000000,AAPL,182.2753,195,182.2374,182.3131,27,230,NASDAQ,""
1704109151000000000,AAPL,182.2870,343,182.2635,182.3106,136,150,NASDAQ,""
1704109152000000000,AAPL,182.2808,435,182.2635,182.2981,88,147,NASDAQ,""
1704109153000000000,AAPL,182.2722,449,182.2522,182.2922,32,160,NASDAQ,""
1704109154000000000,AAPL,182.2644,168,182.2246,182.3041,56,122,NASDAQ,""
1704109155000000000,AAPL,182.2584,990,182.2246,182.2922,134,14,NASDAQ,""
1704109156000000000,AAPL,182.2293,468,182.2085,182.2500,185,202,NASDAQ,""
1704109157000000000,AAPL,182.2522,188,182.2170,182.2875,238,40,NASDAQ,""
1704109158000000000,AAPL,182.2504,214,182.2247,182.2761,99,133,NASDAQ,""
1704109159000000000,AAPL,182.2347,309,182.2075,182.2619,175,227,NASDAQ,""
1704109160000000000,AAPL,182.2695,243,182.2440,182.2949,101,76,NASDAQ,""
1704109161000000000,AAPL,182.2913,329,182.2512,182.3315,51,166,NASDAQ,""
1704109162000000000,AAPL,182.3046,344,182.2645,182.3447,47,230,NASDAQ,""
1704109163000000000,AAPL,182.2806,329,182.2609,182.3003,56,16,NASDAQ,""
1704109164000000000,AAPL,182.2622,477,182.2425,182.2818,37,241,NASDAQ,""
1704109165000000000,AAPL,182.2537,428,182.2361,182.2713,33,250,NASDAQ,""
1704109166000000000,AAPL,182.2405,261,182.2083,182.2727,72,117,NASDAQ,""
1704109167000000000,AAPL,182.2576,125,182.2180,182.2971,44,177,NASDAQ,""
1704109168000000000,AAPL,182.2635,227,182.2192,182.3079,102,36,NASDAQ,""
1704109169000000000,AAPL,182.2669,335,182.2398,182.2940,138,188,NASDAQ,""
1704109170000000000,AAPL,182.2532,420,182.2341,182.2723,116,164,NASDAQ,""
1704109171000000000,AAPL,182.2855,388,182.2622,182.3088,154,203,NASDAQ,""
1704109172000000000,AAPL,182.3031,361,182.2624,182.3438,37,215,NASDAQ,""
1704109173000000000,AAPL,182.3051,200,182.2597,182.3504,31,38,NASDAQ,""
1704109174000000000,AAPL,182.3059,291,182.2739,182.3378,143,247,NASDAQ,""
1704109175000000000,AAPL,182.3114,123,182.2790,182.3438,50,165,NASDAQ,""
1704109176000000000,AAPL,182.2885,400,182.2619,182.3150,191,84,NASDAQ,""
1704109177000000000,AAPL,182.2840,293,182.2636,182.3044,22,29,NASDAQ,""
1704109178000000000,AAPL,182.2845,169,182.2474,182.3216,232,71,NASDAQ,""
1704109179000000000,AAPL,182.3245,59,182.3082,182.3407,156,137,NASDAQ,""
1704109180000000000,AAPL,182.3387,484,182.3086,182.3689,100,214,NASDAQ,""
1704109181000000000,AAPL,182.3445,485,182.3230,182.3661,110,51,NASDAQ,""
1704109182000000000,AAPL,182.3421,321,182.3291,182.3552,79,246,NASDAQ,""
1704109183000000000,AAPL,182.3485,370,182.3087,182.3883,138,139,NASDAQ,""
1704109184000000000,AAPL,182.3320,241,182.2907,182.3733,24,41,NASDAQ,""
1704109185000000000,AAPL,182.3155,373,182.3040,182.3270,161,68,NASDAQ,""
1704109186000000000,AAPL,182.3431,437,182.3108,182.3755,62,219,NASDAQ,""
1704109187000000000,AAPL,182.3269,432,182.2887,182.3651,157,151,NASDAQ,""
1704109188000000000,AAPL,182.2935,309,182.2799,182.3071,129,180,NASDAQ,""
1704109189000000000,AAPL,182.2906,260,182.2540,182.3271,118,115,NASDAQ,""
1704109190000000000,AAPL,182.2771,392,182.2374,182.3169,78,100,NASDAQ,""
1704109191000000000,AAPL,182.2919,303,182.2811,182.3026,36,139,NASDAQ,""
1704109192000000000,AAPL,182.2921,380,182.2821,182.3022,112,17,NASDAQ,""
1704109193000000000,AAPL,182.3011,1235,182.2614,182.3408,72,59,NASDAQ,""
1704109194000000000,AAPL,182.2984,288,182.2768,182.3201,202,109,NASDAQ,""
1704109195000000000,AAPL,182.2846,410,182.2557,182.3134,19,230,NASDAQ,""
1704109196000000000,AAPL,182.3105,345,182.2840,182.3369,41,213,NASDAQ,""
1704109197000000000,AAPL,182.3242,264,182.3120,182.3365,42,53,NASDAQ,""
1704109198000000000,AAPL,182.3421,336,182.3038,182.3805,70,240,NASDAQ,""
1704109199000000000,AAPL,182.3336,274,182.2964,182.3708,52,83,NASDAQ,""
1704109200000000000,AAPL,182.3063,212,182.2752,182.3375,195,47,NASDAQ,""
1704109201000000000,AAPL,182.2787,285,182.2685,182.2889,95,219,NASDAQ,""
1704109202000000000,AAPL,182.2768,444,182.2645,182.2891,244,150,NASDAQ,""
1704109203000000000,AAPL,182.2826,346,182.2525,182.3127,159,17,NASDAQ,""
1704109204000000000,AAPL,182.2846,420,182.2499,182.3193,65,181,NASDAQ,""
1704109205000000000,AAPL,182.3016,98,182.2734,182.3298,148,158,NASDAQ,""
1704109206000000000,AAPL,182.2927,345,182.2662,182.3193,144,119,NASDAQ,""
1704109207000000000,AAPL,182.2951,416,182.2722,182.3180,238,167,NASDAQ,""
1704109208000000000,AAPL,182.3199,429,182.2915,182.3483,216,126,NASDAQ,""
1704109209000000000,AAPL,182.3121,413,182.2794,182.3448,97,176,NASDAQ,""
1704109210000000000,AAPL,182.3262,357,182.2895,182.3629,235,97,NASDAQ,""
1704109211000000000,AAPL,182.3214,293,182.3041,182.3388,230,62,NASDAQ,""
1704109212000000000,AAPL,182.3170,152,182.2886,182.3455,181,99,NASDAQ,""
1704109213000000000,AAPL,182.3307,380,182.2902,182.3713,213,80,NASDAQ,""
1704109214000000000,AAPL,182.3149,177,182.3044,182.3253,202,35,NASDAQ,""
1704109215000000000,AAPL,182.3204,88,182.2844,182.3564,33,179,NASDAQ,""
1704109216000000000,AAPL,182.3581,58,182.3465,182.3697,125,235,NASDAQ,""
1704109217000000000,AAPL,182.3735,449,182.3328,182.4141,232,14,NASDAQ,""
1704109218000000000,AAPL,182.3717,249,182.3488,182.3946,177,59,NASDAQ,""
1704109219000000000,AAPL,182.3934,199,182.3539,182.4330,185,151,NASDAQ,""
1704109220000000000,AAPL,182.3693,129,182.3338,182.4048,238,103,NASDAQ,""
1704109221000000000,AAPL,182.3292,455,182.2936,182.3648,16,203,NASDAQ,""
1704109222000000000,AAPL,182.3248,385,182.2824,182.3673,110,209,NASDAQ,""
1704109223000000000,AAPL,182.3264,221,182.3042,182.3485,201,221,NASDAQ,""
1704109224000000000,AAPL,182.3283,223,182.3126,182.3440,43,193,NASDAQ,""
1704109225000000000,AAPL,182.3438,469,182.3141,182.3735,206,34,NASDAQ,""
1704109226000000000,AAPL,182.3105,231,182.2699,182.3511,163,192,NASDAQ,""
1704109227000000000,AAPL,182.3511,209,182.3089,182.3932,243,114,NASDAQ,""
1704109228000000000,AAPL,182.3316,215,182.2898,182.3735,216,229,NASDAQ,""
1704109229000000000,AAPL,182.3469,230,182.3152,182.3786,157,191,NASDAQ,""
1704109230000000000,AAPL,182.3586,144,182.3302,182.3871,235,141,NASDAQ,""
1704109231000000000,AAPL,182.3826,285,182.3473,182.4179,67,176,NASDAQ,""
1704109232000000000,AAPL,182.3955,396,182.3831,182.4079,79,22,NASDAQ,""
1704109233000000000,AAPL,182.4088,120,182.3935,182.4240,16,34,NASDAQ,""
1704109234000000000,AAPL,182.4064,319,182.3802,182.4325,23,161,NASDAQ,""
1704109235000000000,AAPL,182.4152,200,182.3884,182.4420,215,236,NASDAQ,""
1704109236000000000,AAPL,182.4121,102,182.3708,182.4534,132,193,NASDAQ,""
1704109237000000000,AAPL,182.4059,472,182.3890,182.4229,218,78,NASDAQ,""
1704109238000000000,AAPL,182.4184,409,182.4035,182.4333,80,137,NASDAQ,""
1704109239000000000,AAPL,182.4427,449,182.4318,182.4535,46,31,NASDAQ,""
1704109240000000000,AAPL,182.4725,110,182.4332,182.5117,62,58,NASDAQ,""
1704109241000000000,AAPL,182.4608,140,182.4429,182.4786,106,51,NASDAQ,""
1704109242000000000,AAPL,182.4433,428,182.4166,182.4700,84,239,NASDAQ,""
1704109243000000000,AAPL,182.4296,237,182.4119,182.4472,226,30,NASDAQ,""
1704109244000000000,AAPL,182.4271,197,182.3850,182.4692,37,146,NASDAQ,""
1704109245000000000,AAPL,182.4371,449,182.4059,182.4683,55,99,NASDAQ,""
1704109246000000000,AAPL,182.4155,181,182.3794,182.4516,162,14,NASDAQ,""
1704109247000000000,AAPL,182.4066,437,182.3663,182.4469,22,136,NASDAQ,""
1704109248000000000,AAPL,182.4355,499,182.4007,182.4703,21,10,NASDAQ,""
1704109249000000000,AAPL,182.4679,329,182.4500,182.4857,92,71,NASDAQ,""
1704109250000000000,AAPL,182.4304,359,182.4126,182.4483,179,54,NASDAQ,""
1704109251000000000,AAPL,182.4432,356,182.4166,182.4698,18,186,NASDAQ,""
1704109252000000000,AAPL,182.4511,1345,182.4229,182.4794,38,75,NASDAQ,""
1704109253000000000,AAPL,182.4641,1040,182.4460,182.4823,240,12,NASDAQ,""
1704109254000000000,AAPL,182.4652,86,182.4275,182.5028,196,110,NASDAQ,""
1704109255000000000,AAPL,182.4426,207,182.4104,182.4748,58,220,NASDAQ,""
1704109256000000000,AAPL,182.4183,238,182.3729,182.4636,84,47,NASDAQ,""
1704109257000000000,AAPL,182.3906,135,182.3601,182.4212,42,92,NASDAQ,""
1704109258000000000,AAPL,182.3710,484,182.3509,182.3910,108,190,NASDAQ,""
1704109259000000000,AAPL,182.3610,176,182.3220,182.4001,180,19,NASDAQ,""
1704109260000000000,AAPL,182.3616,364,182.3182,182.4050,207,64,NASDAQ,""
1704109261000000000,AAPL,182.3842,82,182.3562,182.4122,136,228,NASDAQ,""
1704109262000000000,AAPL,182.4013,254,182.3570,182.4456,245,41,NASDAQ,""
1704109263000000000,AAPL,182.4245,484,182.4121,182.4369,234,30,NASDAQ,""
1704109264000000000,AAPL,182.4348,304,182.3932,182.4765,216,223,NASDAQ,""
1704109265000000000,AAPL,182.4357,112,182.4152,182.4562,117,104,NASDAQ,""
1704109266000000000,AAPL,182.4660,431,182.4479,182.4841,108,248,NASDAQ,""
1704109267000000000,AAPL,182.4695,459,182.4549,182.4841,37,64,NASDAQ,""
1704109268000000000,AAPL,182.4591,335,182.4194,182.4988,155,216,NASDAQ,""
1704109269000000000,AAPL,182.4550,84,182.4300,182.4801,101,18,NASDAQ,""
1704109270000000000,AAPL,182.4495,119,182.4232,182.4759,16,137,NASDAQ,""
1704109271000000000,AAPL,182.4430,311,182.4210,182.4651,27,214,NASDAQ,""
1704109272000000000,AAPL,182.4657,474,182.4397,182.4917,114,27,NASDAQ,""
1704109273000000000,AAPL,182.4889,305,182.4788,182.4990,25,225,NASDAQ,""
1704109274000000000,AAPL,182.4792,251,182.4396,182.5188,75,151,NASDAQ,""
1704109275000000000,AAPL,182.5045,486,182.4827,182.5264,183,246,NASDAQ,""
1704109276000000000,AAPL,182.5037,226,182.4869,182.5205,22,55,NASDAQ,""
1704109277000000000,AAPL,182.5146,418,182.4998,182.5294,23,154,NASDAQ,""
1704109278000000000,AAPL,182.4975,393,182.4736,182.5215,191,140,NASDAQ,""
1704109279000000000,AAPL,182.5240,439,182.4875,182.5605,214,33,NASDAQ,""
1704109280000000000,AAPL,182.4936,361,182.4511,182.5361,32,83,NASDAQ,""
1704109281000000000,AAPL,182.4633,148,182.4279,182.4988,108,22,NASDAQ,""
1704109282000000000,AAPL,182.5046,422,182.4825,182.5268,210,103,NASDAQ,""
1704109283000000000,AAPL,182.4932,281,182.4700,182.5164,202,37,NASDAQ,""
1704109284000000000,AAPL,182.4831,498,182.4614,182.5047,133,147,NASDAQ,""
1704109285000000000,AAPL,182.4980,435,182.4774,182.5186,204,174,NASDAQ,""
1704109286000000000,AAPL,182.4954,278,182.4623,182.5284,26,179,NASDAQ,""
1704109287000000000,AAPL,182.5136,144,182.5013,182.5259,196,132,NASDAQ,""
1704109288000000000,AAPL,182.4964,425,182.4690,182.5238,220,148,NASDAQ,""
1704109289000000000,AAPL,182.4737,129,182.4536,182.4939,93,81,NASDAQ,""
1704109290000000000,AAPL,182.4802,298,182.4374,182.5230,82,119,NASDAQ,""
1704109291000000000,AAPL,182.4353,422,182.4173,182.4532,128,178,NASDAQ,""
1704109292000000000,AAPL,182.4101,399,182.3919,182.4283,155,159,NASDAQ,""
1704109293000000000,AAPL,182.4069,410,182.3698,182.4440,65,160,NASDAQ,""
1704109294000000000,AAPL,182.4136,449,182.3693,182.4580,161,232,NASDAQ,""
1704109295000000000,AAPL,182.4172,260,182.3730,182.4614,140,102,NASDAQ,""
1704109296000000000,AAPL,182.4139,127,182.3837,182.4441,245,209,NASDAQ,""
1704109297000000000,AAPL,182.4317,56,182.4152,182.4481,250,226,NASDAQ,""
1704109298000000000,AAPL,182.4088,88,182.3636,182.4539,22,126,NASDAQ,""
1704109299000000000,AAPL,182.3880,336,182.3621,182.4140,123,99,NASDAQ,""
1704109300000000000,AAPL,182.4008,328,182.3641,182.4376,116,69,NASDAQ,""
1704109301000000000,AAPL,182.3999,250,182.3776,182.4223,79,19,NASDAQ,""
1704109302000000000,AAPL,182.3814,302,182.3535,182.4093,85,177,NASDAQ,""
1704109303000000000,AAPL,182.3890,251,182.3757,182.4022,153,232,NASDAQ,""
1704109304000000000,AAPL,182.3684,352,182.3466,182.3902,129,98,NASDAQ,""
1704109305000000000,AAPL,182.3650,480,182.3240,182.4060,39,194,NASDAQ,""
1704109306000000000,AAPL,182.3866,169,182.3754,182.3978,161,131,NASDAQ,""
1704109307000000000,AAPL,182.3750,310,182.3643,182.3857,191,243,NASDAQ,""
1704109308000000000,AAPL,182.3791,65,182.3483,182.4098,224,221,NASDAQ,""
1704109309000000000,AAPL,182.3794,459,182.3609,182.3978,135,95,NASDAQ,""
1704109310000000000,AAPL,182.3858,144,182.3539,182.4176,149,80,NASDAQ,""
1704109311000000000,AAPL,182.4043,157,182.3703,182.4383,228,243,NASDAQ,""
1704109312000000000,AAPL,182.3956,338,182.3693,182.4220,220,212,NASDAQ,""
